employee_id,full_name,department,job_role,monthly_income,overtime,risk_score,risk_category,recommended_actions
EMP233,Employee #233,Research & Development,Research Scientist,3058.0,Yes,0.9620059254644372,High Risk,Reduce overtime load where possible to prevent burnout.; Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP235,Employee #235,Sales,Sales Representative,2325.0,No,0.9816925379516425,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Compensation check. Monthly income is below average; review compensation structure.
EMP238,Employee #238,Research & Development,Laboratory Technician,2088.0,No,0.9665859080241708,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP239,Employee #239,Research & Development,Laboratory Technician,3072.0,No,0.7287462686029811,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Compensation check. Monthly income is below average; review compensation structure.
EMP240,Employee #240,Sales,Sales Executive,5006.0,Yes,0.4661272508170035,Low Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.
EMP241,Employee #241,Research & Development,Research Scientist,4257.0,Yes,0.8947823418010461,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.
EMP242,Employee #242,Research & Development,Research Scientist,2500.0,No,0.7015395896291523,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP243,Employee #243,Research & Development,Laboratory Technician,1102.0,No,0.912054892002859,High Risk,Review work schedule for better balance.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP244,Employee #244,Sales,Sales Executive,10453.0,No,0.0576587842938049,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP245,Employee #245,Research & Development,Laboratory Technician,2288.0,No,0.8410999679638737,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP246,Employee #246,Research & Development,Research Scientist,3929.0,Yes,0.43859516988404795,Low Risk,Reduce overtime load where possible to prevent burnout.
EMP247,Employee #247,Research & Development,Research Scientist,2311.0,No,0.9135677890686801,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Compensation check. Monthly income is below average; review compensation structure.
EMP248,Employee #248,Sales,Sales Representative,3140.0,Yes,0.9777520197228774,High Risk,Reduce overtime load where possible to prevent burnout.; Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP249,Employee #249,Research & Development,Laboratory Technician,3690.0,No,0.023032621796905253,Low Risk,Review work schedule for better balance.
EMP250,Employee #250,Research & Development,Manufacturing Director,4450.0,No,0.08965607611298075,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP252,Employee #252,Research & Development,Research Scientist,2756.0,No,0.7368823918210312,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Compensation check. Monthly income is below average; review compensation structure.
EMP253,Employee #253,Research & Development,Manager,19033.0,No,0.016024884252649637,Low Risk,Continue standard engagement and positive reinforcement.
EMP254,Employee #254,Research & Development,Research Director,18722.0,No,0.04108733222439762,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP256,Employee #256,Research & Development,Manufacturing Director,9547.0,No,0.05316640348605329,Low Risk,Review work schedule for better balance.
EMP258,Employee #258,Research & Development,Healthcare Representative,13734.0,No,0.0776847349664115,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP259,Employee #259,Research & Development,Manager,19999.0,No,0.026861873353794453,Low Risk,Continue standard engagement and positive reinforcement.
EMP260,Employee #260,Research & Development,Research Scientist,2279.0,No,0.7811208808540628,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP261,Employee #261,Research & Development,Manufacturing Director,5916.0,Yes,0.9549481092572081,High Risk,Reduce overtime load where possible to prevent burnout.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP262,Employee #262,Research & Development,Research Scientist,2089.0,No,0.7273285923263029,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP264,Employee #264,Research & Development,Manager,16792.0,No,0.38827055593734344,Low Risk,Continue standard engagement and positive reinforcement.
EMP267,Employee #267,Research & Development,Research Scientist,3564.0,Yes,0.9697553279780603,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.; Review work schedule for better balance.
EMP269,Employee #269,Research & Development,Laboratory Technician,4425.0,No,0.2016750921806439,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP270,Employee #270,Research & Development,Manufacturing Director,5265.0,No,0.054401980418435254,Low Risk,Continue standard engagement and positive reinforcement.
EMP271,Employee #271,Research & Development,Manufacturing Director,6553.0,No,0.23250777166576064,Low Risk,New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP273,Employee #273,Research & Development,Manufacturing Director,6261.0,No,0.5927501892457173,High Risk,Critical work-life balance issues. Explore flexible hours or remote work options.
EMP274,Employee #274,Research & Development,Manufacturing Director,4298.0,No,0.5865181424398382,High Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP275,Employee #275,Research & Development,Manufacturing Director,6804.0,Yes,0.9262357376840047,High Risk,Reduce overtime load where possible to prevent burnout.
EMP277,Employee #277,Research & Development,Research Scientist,3815.0,Yes,0.946306593658345,High Risk,Reduce overtime load where possible to prevent burnout.
EMP281,Employee #281,Research & Development,Laboratory Technician,2741.0,Yes,0.984693634540192,High Risk,Reduce overtime load where possible to prevent burnout.; Compensation check. Monthly income is below average; review compensation structure.
EMP282,Employee #282,Research & Development,Healthcare Representative,6673.0,Yes,0.9889451095677757,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP283,Employee #283,Sales,Sales Executive,7639.0,No,0.036322651538593424,Low Risk,Review work schedule for better balance.
EMP284,Employee #284,Research & Development,Research Scientist,2328.0,Yes,0.9419558240147407,High Risk,Reduce overtime load where possible to prevent burnout.; Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP286,Employee #286,Research & Development,Laboratory Technician,2153.0,No,0.9113255086101524,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP287,Employee #287,Research & Development,Healthcare Representative,4876.0,No,0.6897114497948504,High Risk,Critical work-life balance issues. Explore flexible hours or remote work options.
EMP288,Employee #288,Research & Development,Healthcare Representative,9396.0,No,0.30420260677707917,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP291,Employee #291,Sales,Sales Executive,10400.0,No,0.22313155824212033,Low Risk,Review work schedule for better balance.
EMP292,Employee #292,Research & Development,Manufacturing Director,8474.0,No,0.04243401980156578,Low Risk,Continue standard engagement and positive reinforcement.
EMP293,Employee #293,Sales,Sales Executive,9981.0,No,0.1877944670316181,Low Risk,Continue standard engagement and positive reinforcement.
