employee_id,full_name,department,job_role,monthly_income,overtime,risk_score,risk_category,recommended_actions
EMP233,Employee #233,Research & Development,Research Scientist,3058.0,Yes,0.920015849521056,High Risk,Reduce overtime load where possible to prevent burnout.; Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP235,Employee #235,Sales,Sales Representative,2325.0,No,0.8374885758998434,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Compensation check. Monthly income is below average; review compensation structure.
EMP238,Employee #238,Research & Development,Laboratory Technician,2088.0,No,0.6510693239473685,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP239,Employee #239,Research & Development,Laboratory Technician,3072.0,No,0.6672451777436005,High Risk,Low job satisfaction detected. Recommend a career development check-in.; Compensation check. Monthly income is below average; review compensation structure.
EMP240,Employee #240,Sales,Sales Executive,5006.0,Yes,0.7183409699383493,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.
EMP241,Employee #241,Research & Development,Research Scientist,4257.0,Yes,0.8657838119730021,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.
EMP242,Employee #242,Research & Development,Research Scientist,2500.0,No,0.6278614808115885,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP243,Employee #243,Research & Development,Laboratory Technician,1102.0,No,0.6951903889896394,High Risk,Review work schedule for better balance.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.; Compensation check. Monthly income is below average; review compensation structure.
EMP244,Employee #244,Sales,Sales Executive,10453.0,No,0.4065312367592442,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP245,Employee #245,Research & Development,Laboratory Technician,2288.0,No,0.627492876662891,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP246,Employee #246,Research & Development,Research Scientist,3929.0,Yes,0.7895513461757225,High Risk,Reduce overtime load where possible to prevent burnout.
EMP247,Employee #247,Research & Development,Research Scientist,2311.0,No,0.6464253250133316,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Compensation check. Monthly income is below average; review compensation structure.
EMP248,Employee #248,Sales,Sales Representative,3140.0,Yes,0.9058108198825541,High Risk,Reduce overtime load where possible to prevent burnout.; Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP249,Employee #249,Research & Development,Laboratory Technician,3690.0,No,0.3727662905234149,Low Risk,Review work schedule for better balance.
EMP250,Employee #250,Research & Development,Manufacturing Director,4450.0,No,0.4118911161387097,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP252,Employee #252,Research & Development,Research Scientist,2756.0,No,0.6413824464846481,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Compensation check. Monthly income is below average; review compensation structure.
EMP253,Employee #253,Research & Development,Manager,19033.0,No,0.26151679126077976,Low Risk,Continue standard engagement and positive reinforcement.
EMP254,Employee #254,Research & Development,Research Director,18722.0,No,0.4052401711950291,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP256,Employee #256,Research & Development,Manufacturing Director,9547.0,No,0.38870210554336604,Low Risk,Review work schedule for better balance.
EMP258,Employee #258,Research & Development,Healthcare Representative,13734.0,No,0.43335211137637947,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP259,Employee #259,Research & Development,Manager,19999.0,No,0.3236094637595924,Low Risk,Continue standard engagement and positive reinforcement.
EMP260,Employee #260,Research & Development,Research Scientist,2279.0,No,0.5978453408077083,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP261,Employee #261,Research & Development,Manufacturing Director,5916.0,Yes,0.9177265826372721,High Risk,Reduce overtime load where possible to prevent burnout.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP262,Employee #262,Research & Development,Research Scientist,2089.0,No,0.5726212480451865,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP264,Employee #264,Research & Development,Manager,16792.0,No,0.5578993585295134,High Risk,Continue standard engagement and positive reinforcement.
EMP267,Employee #267,Research & Development,Research Scientist,3564.0,Yes,0.8692702763366968,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.; Review work schedule for better balance.
EMP269,Employee #269,Research & Development,Laboratory Technician,4425.0,No,0.4553765434088518,Low Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.
EMP270,Employee #270,Research & Development,Manufacturing Director,5265.0,No,0.34027052259586105,Low Risk,Continue standard engagement and positive reinforcement.
EMP271,Employee #271,Research & Development,Manufacturing Director,6553.0,No,0.49430536753891746,Low Risk,New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP273,Employee #273,Research & Development,Manufacturing Director,6261.0,No,0.6567108520895205,High Risk,Critical work-life balance issues. Explore flexible hours or remote work options.
EMP274,Employee #274,Research & Development,Manufacturing Director,4298.0,No,0.5606580480745429,High Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP275,Employee #275,Research & Development,Manufacturing Director,6804.0,Yes,0.843934633248358,High Risk,Reduce overtime load where possible to prevent burnout.
EMP277,Employee #277,Research & Development,Research Scientist,3815.0,Yes,0.8686443969828339,High Risk,Reduce overtime load where possible to prevent burnout.
EMP281,Employee #281,Research & Development,Laboratory Technician,2741.0,Yes,0.9342620822976935,High Risk,Reduce overtime load where possible to prevent burnout.; Compensation check. Monthly income is below average; review compensation structure.
EMP282,Employee #282,Research & Development,Healthcare Representative,6673.0,Yes,0.9395889229831047,High Risk,Reduce overtime load where possible to prevent burnout.; Low job satisfaction detected. Recommend a career development check-in.; New hire (under 2 years). Prioritize onboarding feedback and mentorship programs.
EMP283,Employee #283,Sales,Sales Executive,7639.0,No,0.36512540484513456,Low Risk,Review work schedule for better balance.
EMP284,Employee #284,Research & Development,Research Scientist,2328.0,Yes,0.8838544122380823,High Risk,Reduce overtime load where possible to prevent burnout.; Moderate job satisfaction. Seek feedback on potential workplace friction points.; Review work schedule for better balance.; Compensation check. Monthly income is below average; review compensation structure.
EMP286,Employee #286,Research & Development,Laboratory Technician,2153.0,No,0.7430199530579098,High Risk,Compensation check. Monthly income is below average; review compensation structure.
EMP287,Employee #287,Research & Development,Healthcare Representative,4876.0,No,0.7657137071470886,High Risk,Critical work-life balance issues. Explore flexible hours or remote work options.
EMP288,Employee #288,Research & Development,Healthcare Representative,9396.0,No,0.44274048877206007,Low Risk,Low job satisfaction detected. Recommend a career development check-in.
EMP291,Employee #291,Sales,Sales Executive,10400.0,No,0.44836195754254127,Low Risk,Review work schedule for better balance.
EMP292,Employee #292,Research & Development,Manufacturing Director,8474.0,No,0.37782335893446706,Low Risk,Continue standard engagement and positive reinforcement.
EMP293,Employee #293,Sales,Sales Executive,9981.0,No,0.49383704317219673,Low Risk,Continue standard engagement and positive reinforcement.
EMP296,Employee #296,Research & Development,Research Director,12490.0,No,0.7232672529552469,High Risk,Moderate job satisfaction. Seek feedback on potential workplace friction points.; Critical work-life balance issues. Explore flexible hours or remote work options.
